Title,Author,Book_info_url,Book_cover_url,Amazon_url,Apple_book_url
100 Tricks to Appear Smart in Meetings,Sarah Cooper,https://www.goodbooks.io/books/100-tricks-to-appear-smart-in-meetings,https://global-uploads.webflow.com/5e33a765cf951f99dc204f8b/5ebbcc924a48f9861a330396_100-tricks-to-appear-smart-in-meetings.jpeg,https://www.amazon.com/100-Tricks-Appear-Smart-Meetings/dp/1449476058/,https://books.apple.com/us/book/100-tricks-to-appear-smart-in-meetings/id1123859627?itsct=books_toolbox&itscg=30200&at=1000l35AS&ct=books_100_tricks_to_appear_smart_in_meet&ls=1
11 Rules for Creating Value in the Social Era,Nilofer Merchant,https://www.goodbooks.io/books/11-rules-for-creating-value-in-the-social-era,https://global-uploads.webflow.com/5e33a765cf951f99dc204f8b/5f157e89cb91b4436ff2bacc_11-rules-for-creating-value-in-the-social-era.jpeg,https://www.amazon.com/11-Rules-Creating-Value-SocialEra/dp/1492831425/,https://books.apple.com/us/book/11-rules-for-creating-value-in-the-social-era/id560608792?itsct=books_toolbox&itscg=30200&at=1000l35AS&ls=1
11/22/63,Stephen King,https://www.goodbooks.io/books/11-22-63,https://global-uploads.webflow.com/5e33a765cf951f99dc204f8b/5ebbd41dd5332780bfdefcd6_11-22-63.jpg,https://www.amazon.com/11-22-63-Stephen-King/dp/1451627297/,https://books.apple.com/us/book/11-22-63/id426100634?itsct=books_toolbox&itscg=30200&at=1000l35AS&ct=books_11%2F22%2F63&ls=1
12 Rules for Life,Jordan Peterson,https://www.goodbooks.io/books/12-rules-for-life,https://global-uploads.webflow.com/5e33a765cf951f99dc204f8b/5e4b1cd44065201433a2e831_12-rules-for-life.jpeg,https://www.amazon.com/dp/0345816021,https://books.apple.com/us/book/12-rules-for-life/id1150863560?itsct=books_toolbox&itscg=30200&at=1000l35AS&ls=1
120 Days of Sodom,Marquis de Sade,https://www.goodbooks.io/books/120-days-of-sodom,https://global-uploads.webflow.com/5e33a765cf951f99dc204f8b/5e83208de893cd5eb256e14e_120-days-of-sodom.jpeg,https://www.amazon.com/120-Days-Sodom-Marquis-Sade/dp/1604594187/,https://books.apple.com/us/book/120-days-of-sodom/id1396600442?itsct=books_toolbox&itscg=30200&at=1000l35AS&ls=1
13 Secrets for Speaking Fluent Japanese,Giles Murray,https://www.goodbooks.io/books/13-secrets-for-speaking-fluent-japanese,https://global-uploads.webflow.com/5e33a765cf951f99dc204f8b/5e4b1cd55b30b8959c62bd38_13-secrets-for-speaking-fluent-japanese.jpeg,https://www.amazon.com/dp/1568364261,
13 Things That Don't Make Sense,Michael Brooks,https://www.goodbooks.io/books/13-things-that-dont-make-sense,https://global-uploads.webflow.com/5e33a765cf951f99dc204f8b/5e4b1cd7ea2f461d53e9a486_13-things-that-dont-make-sense.jpeg,https://www.amazon.com/dp/B001DOHZ9Q,https://books.apple.com/us/book/13-things-that-dont-make-sense/id420032389?itsct=books_toolbox&itscg=30200&at=1000l35AS&ls=1
1421,Gavin Menzies,https://www.goodbooks.io/books/1421,https://global-uploads.webflow.com/5e33a765cf951f99dc204f8b/5e72aacbcafee965a8803abf_1421.jpeg,https://www.amazon.com/1421-China-Discovered-Menzies-Bantam/dp/B00DO8YQIW/,https://books.apple.com/us/audiobook/1421/id1441488123?itsct=books_toolbox&itscg=30200&at=1000l35AS&ls=1
1491,Charles C. Mann,https://www.goodbooks.io/books/1491,https://global-uploads.webflow.com/5e33a765cf951f99dc204f8b/5e83208944cefcb1946a8348_1491.jpeg,https://www.amazon.com/1491-Revelations-Americas-Before-Columbus/dp/140004006X/,https://books.apple.com/us/book/1491-second-edition/id418646547?itsct=books_toolbox&itscg=30200&at=1000l35AS&ls=1
18 Platoon,Sydney Jary,https://www.goodbooks.io/books/18-platoon,https://global-uploads.webflow.com/5e33a765cf951f99dc204f8b/5e4b1cd9871921200e0e3bbf_18-platoon.jpeg,https://www.amazon.com/dp/1901655016,
