Title,Author,Book_info_url,Book_cover_url,Amazon_url,Apple_book_url
A Mind at Home with Itself,Byron Katie,https://www.goodbooks.io/books/a-mind-at-home-with-itself,https://global-uploads.webflow.com/5e33a765cf951f99dc204f8b/5e5836f707af5bc0ae2bdd16_a-mind-at-home-with-itself.jpeg,https://www.amazon.com/dp/0062651609,https://books.apple.com/us/book/a-mind-at-home-with-itself/id1189899867?itsct=books_toolbox&itscg=30200&at=1000l35AS&ls=1
A Mind at Play,Jimmy Soni & Rob Goodman,https://www.goodbooks.io/books/a-mind-at-play,https://global-uploads.webflow.com/5e33a765cf951f99dc204f8b/5e5728495af7f96dcce50572_a-mind-at-play.jpeg,https://www.amazon.com/dp/B01M5IJN1P,https://books.apple.com/us/audiobook/mind-at-play-how-claude-shannon-invented-information/id1425042587?itsct=books_toolbox&itscg=30200&at=1000l35AS&ls=1
A Moveable Feast,Ernest Hemingway,https://www.goodbooks.io/books/a-moveable-feast,https://global-uploads.webflow.com/5e33a765cf951f99dc204f8b/5e7d7f604c653906d8710a55_a-moveable-feast.jpg,http://www.amazon.com/Moveable-Feast-The-Restored-Edition/dp/143918271X/,https://books.apple.com/us/book/a-moveable-feast/id1527581129?itsct=books_toolbox&itscg=30200&ls=1
A New Earth,Eckhart Tolle,https://www.goodbooks.io/books/a-new-earth,https://global-uploads.webflow.com/5e33a765cf951f99dc204f8b/5e57284afa858f9327b92315_a-new-earth.jpeg,https://www.amazon.com/dp/0452289963,https://books.apple.com/us/book/a-new-earth-oprah-61/id357929447?itsct=books_toolbox&itscg=30200&at=1000l35AS&ls=1
A New Kind of Science,Stephen Wolfram,https://www.goodbooks.io/books/a-new-kind-of-science,https://global-uploads.webflow.com/5e33a765cf951f99dc204f8b/5e5836f97cd628fda9fce4cf_a-new-kind-of-science.jpeg,https://www.amazon.com/dp/1579550088,
A New Reality,Dr. Jonas Salk & Jonathan Salk,https://www.goodbooks.io/books/a-new-reality,https://global-uploads.webflow.com/5e33a765cf951f99dc204f8b/5e72aad8655a2feef7c4275c_a-new-reality.jpeg,https://www.amazon.com/New-Reality-Evolution-Sustainable-Future/dp/1947951041/,https://books.apple.com/us/book/a-new-reality/id1329479800?itsct=books_toolbox&itscg=30200&at=1000l35AS&ls=1
A Path with Heart,Jack Kornfield,https://www.goodbooks.io/books/a-path-with-heart,https://global-uploads.webflow.com/5e33a765cf951f99dc204f8b/5e5836faf6af4f1af269ee6e_a-path-with-heart.jpeg,https://www.amazon.com/dp/0553372114,https://books.apple.com/us/book/a-path-with-heart/id420662549?itsct=books_toolbox&itscg=30200&at=1000l35AS&ls=1
A Pattern Language,Christopher Alexander et al.,https://www.goodbooks.io/books/a-pattern-language,https://global-uploads.webflow.com/5e33a765cf951f99dc204f8b/5e55e2256725fdbddb2e5a96_a-pattern-language.jpeg,https://www.amazon.com/dp/0195019199,https://books.apple.com/us/book/a-pattern-language/id1438115479?itsct=books_toolbox&itscg=30200&at=1000l35AS&ls=1
A Peace to End All Peace,David Fromkin,https://www.goodbooks.io/books/a-peace-to-end-all-peace,https://global-uploads.webflow.com/5e33a765cf951f99dc204f8b/5e5836fb58cc46315dde8c9e_a-peace-to-end-all-peace.jpeg,https://www.amazon.com/dp/0805088091,https://books.apple.com/us/book/a-peace-to-end-all-peace/id383910972?itsct=books_toolbox&itscg=30200&at=1000l35AS&ls=1
A People's History of the United States,Howard Zinn,https://www.goodbooks.io/books/a-peoples-history-of-the-united-states,https://global-uploads.webflow.com/5e33a765cf951f99dc204f8b/5e57284ce8c53040d8d14842_a-peoples-history-of-the-united-states.jpeg,https://www.amazon.com/dp/0062397346,https://books.apple.com/us/book/a-peoples-history-of-the-united-states/id1046889377?itsct=books_toolbox&itscg=30200&at=1000l35AS&ls=1
A Philosophy of Walking,Fr̩d̩ric Gros,https://www.goodbooks.io/books/a-philosophy-of-walking,https://global-uploads.webflow.com/5e33a765cf951f99dc204f8b/5e8320986948e067e6a00cc8_a-philosophy-of-walking.jpeg,https://www.amazon.com/Philosophy-Walking-Frederic-Gros/dp/1781688370/,https://books.apple.com/us/book/a-philosophy-of-walking/id737625304?itsct=books_toolbox&itscg=30200&at=1000l35AS&ls=1
A Piece of the Action,Joe Nocera,https://www.goodbooks.io/books/a-piece-of-the-action,https://global-uploads.webflow.com/5e33a765cf951f99dc204f8b/5e5836fc7cd628b6d3fce4d2_a-piece-of-the-action.jpeg,https://www.amazon.com/dp/1476744890,https://books.apple.com/us/book/a-piece-of-the-action/id591902708?itsct=books_toolbox&itscg=30200&at=1000l35AS&ls=1
A Place for Us,Fatima Farheen Mirza,https://www.goodbooks.io/books/a-place-for-us,https://global-uploads.webflow.com/5e33a765cf951f99dc204f8b/5ebbcc9dcaa945b9f34fec89_a-place-for-us.jpeg,https://www.amazon.com/Place-Us-Fatima-Farheen-Mirza/dp/152476356X/,https://books.apple.com/us/book/a-place-for-us/id1307712359?itsct=books_toolbox&itscg=30200&at=1000l35AS&ct=books_a_place_for_us&ls=1
A Place of Greater Safety,Hilary Mantel,https://www.goodbooks.io/books/a-place-of-greater-safety,https://global-uploads.webflow.com/5e33a765cf951f99dc204f8b/5fee84d01b58006f13f3f805_a-place-of-greater-safety.jpg,https://www.amazon.com/Place-Greater-Safety-Novel/dp/0312426399/,https://books.apple.com/us/book/a-place-of-greater-safety/id462165697?itsct=books_toolbox&itscg=30200&at=1000l35AS&ct=books_a_place_of_greater_safety&ls=1
